,days,user_id,age,gender,location,timeslot,gameid,gener
63653,3,708,24,1,12,6,4,1
63654,3,708,24,1,12,7,10,3
63655,3,708,24,1,12,8,14,4
63656,3,708,24,1,12,9,20,6
63657,4,708,24,1,12,1,18,6
63658,4,708,24,1,12,2,6,2
63659,4,708,24,1,12,3,8,2
63660,4,708,24,1,12,4,17,5
63661,4,708,24,1,12,5,2,1
63662,4,708,24,1,12,6,4,1
63663,4,708,24,1,12,7,12,4
63664,4,708,24,1,12,8,3,1
63665,4,708,24,1,12,9,9,3
63666,5,708,24,1,12,1,9,3
63667,5,708,24,1,12,2,7,2
63668,5,708,24,1,12,3,7,2
63669,5,708,24,1,12,4,2,1
63670,5,708,24,1,12,5,12,4
63671,5,708,24,1,12,6,14,4
63672,5,708,24,1,12,7,20,6
63673,5,708,24,1,12,8,13,4
63674,5,708,24,1,12,9,11,3
63675,6,708,24,1,12,1,7,2
63676,6,708,24,1,12,2,3,1
63677,6,708,24,1,12,3,4,1
63678,6,708,24,1,12,4,12,4
63679,6,708,24,1,12,5,15,5
63680,6,708,24,1,12,6,16,5
63681,6,708,24,1,12,7,14,4
63682,6,708,24,1,12,8,4,1
63683,6,708,24,1,12,9,2,1
63684,7,708,24,1,12,1,7,2
63685,7,708,24,1,12,2,11,3
63686,7,708,24,1,12,3,4,1
63687,7,708,24,1,12,4,19,6
63688,7,708,24,1,12,5,5,2
63689,7,708,24,1,12,6,9,3
63690,7,708,24,1,12,7,7,2
63691,7,708,24,1,12,8,11,3
63692,7,708,24,1,12,9,5,2
63693,8,708,24,1,12,1,6,2
63694,8,708,24,1,12,2,14,4
63695,8,708,24,1,12,3,19,6
63696,8,708,24,1,12,4,16,5
63697,8,708,24,1,12,5,8,2
63698,8,708,24,1,12,6,4,1
63699,8,708,24,1,12,7,10,3
63700,8,708,24,1,12,8,8,2
63701,8,708,24,1,12,9,16,5
63702,9,708,24,1,12,1,18,6
63703,9,708,24,1,12,2,2,1
63704,9,708,24,1,12,3,15,5
63705,9,708,24,1,12,4,14,4
63706,9,708,24,1,12,5,2,1
63707,9,708,24,1,12,6,15,5
63708,9,708,24,1,12,7,19,6
63709,9,708,24,1,12,8,5,2
63710,9,708,24,1,12,9,9,3
63711,10,708,24,1,12,1,11,3
63712,10,708,24,1,12,2,17,5
63713,10,708,24,1,12,3,2,1
63714,10,708,24,1,12,4,2,1
63715,10,708,24,1,12,5,14,4
63716,10,708,24,1,12,6,14,4
63717,10,708,24,1,12,7,12,4
63718,10,708,24,1,12,8,13,4
63719,10,708,24,1,12,9,3,1
63720,1,709,26,2,15,1,5,2
63721,1,709,26,2,15,2,17,5
63722,1,709,26,2,15,3,4,1
63723,1,709,26,2,15,4,11,3
63724,1,709,26,2,15,5,5,2
63725,1,709,26,2,15,6,13,4
63726,1,709,26,2,15,7,10,3
63727,1,709,26,2,15,8,2,1
63728,1,709,26,2,15,9,20,6
63729,2,709,26,2,15,1,16,5
63730,2,709,26,2,15,2,17,5
63731,2,709,26,2,15,3,10,3
63732,2,709,26,2,15,4,5,2
63733,2,709,26,2,15,5,5,2
63734,2,709,26,2,15,6,15,5
63735,2,709,26,2,15,7,10,3
63736,2,709,26,2,15,8,5,2
63737,2,709,26,2,15,9,4,1
63738,3,709,26,2,15,1,1,1
63739,3,709,26,2,15,2,17,5
63740,3,709,26,2,15,3,9,3
63741,3,709,26,2,15,4,16,5
63742,3,709,26,2,15,5,10,3
63743,3,709,26,2,15,6,10,3
63744,3,709,26,2,15,7,6,2
63745,3,709,26,2,15,8,11,3
63746,3,709,26,2,15,9,12,4
63747,4,709,26,2,15,1,13,4
63748,4,709,26,2,15,2,10,3
63749,4,709,26,2,15,3,12,4
63750,4,709,26,2,15,4,4,1
63751,4,709,26,2,15,5,20,6
63752,4,709,26,2,15,6,14,4
63753,4,709,26,2,15,7,15,5
63754,4,709,26,2,15,8,3,1
63755,4,709,26,2,15,9,7,2
63756,5,709,26,2,15,1,8,2
63757,5,709,26,2,15,2,11,3
63758,5,709,26,2,15,3,16,5
63759,5,709,26,2,15,4,2,1
63760,5,709,26,2,15,5,9,3
63761,5,709,26,2,15,6,11,3
63762,5,709,26,2,15,7,18,6
63763,5,709,26,2,15,8,18,6
63764,5,709,26,2,15,9,20,6
63765,6,709,26,2,15,1,1,1
63766,6,709,26,2,15,2,12,4
63767,6,709,26,2,15,3,17,5
63768,6,709,26,2,15,4,4,1
63769,6,709,26,2,15,5,2,1
63770,6,709,26,2,15,6,11,3
63771,6,709,26,2,15,7,16,5
63772,6,709,26,2,15,8,6,2
63773,6,709,26,2,15,9,2,1
63774,7,709,26,2,15,1,9,3
63775,7,709,26,2,15,2,20,6
63776,7,709,26,2,15,3,11,3
63777,7,709,26,2,15,4,19,6
63778,7,709,26,2,15,5,7,2
63779,7,709,26,2,15,6,12,4
63780,7,709,26,2,15,7,10,3
63781,7,709,26,2,15,8,16,5
63782,7,709,26,2,15,9,5,2
63783,8,709,26,2,15,1,7,2
63784,8,709,26,2,15,2,15,5
63785,8,709,26,2,15,3,4,1
63786,8,709,26,2,15,4,17,5
63787,8,709,26,2,15,5,16,5
63788,8,709,26,2,15,6,8,2
63789,8,709,26,2,15,7,14,4
63790,8,709,26,2,15,8,19,6
63791,8,709,26,2,15,9,14,4
63792,9,709,26,2,15,1,15,5
63793,9,709,26,2,15,2,2,1
63794,9,709,26,2,15,3,16,5
63795,9,709,26,2,15,4,20,6
63796,9,709,26,2,15,5,16,5
63797,9,709,26,2,15,6,13,4
63798,9,709,26,2,15,7,3,1
63799,9,709,26,2,15,8,7,2
63800,9,709,26,2,15,9,5,2
63801,10,709,26,2,15,1,1,1
63802,10,709,26,2,15,2,18,6
63803,10,709,26,2,15,3,9,3
63804,10,709,26,2,15,4,15,5
63805,10,709,26,2,15,5,14,4
63806,10,709,26,2,15,6,12,4
63807,10,709,26,2,15,7,19,6
63808,10,709,26,2,15,8,17,5
63809,10,709,26,2,15,9,1,1
63810,1,710,30,1,17,1,13,4
63811,1,710,30,1,17,2,15,5
63812,1,710,30,1,17,3,6,2
63813,1,710,30,1,17,4,9,3
63814,1,710,30,1,17,5,12,4
63815,1,710,30,1,17,6,8,2
63816,1,710,30,1,17,7,8,2
63817,1,710,30,1,17,8,12,4
63818,1,710,30,1,17,9,17,5
63819,2,710,30,1,17,1,5,2
63820,2,710,30,1,17,2,12,4
63821,2,710,30,1,17,3,3,1
63822,2,710,30,1,17,4,6,2
63823,2,710,30,1,17,5,2,1
63824,2,710,30,1,17,6,1,1
63825,2,710,30,1,17,7,20,6
63826,2,710,30,1,17,8,14,4
63827,2,710,30,1,17,9,5,2
63828,3,710,30,1,17,1,14,4
63829,3,710,30,1,17,2,8,2
63830,3,710,30,1,17,3,15,5
63831,3,710,30,1,17,4,17,5
63832,3,710,30,1,17,5,18,6
63833,3,710,30,1,17,6,14,4
63834,3,710,30,1,17,7,15,5
63835,3,710,30,1,17,8,13,4
63836,3,710,30,1,17,9,10,3
63837,4,710,30,1,17,1,2,1
63838,4,710,30,1,17,2,1,1
63839,4,710,30,1,17,3,2,1
63840,4,710,30,1,17,4,7,2
63841,4,710,30,1,17,5,15,5
63842,4,710,30,1,17,6,9,3
63843,4,710,30,1,17,7,15,5
63844,4,710,30,1,17,8,6,2
63845,4,710,30,1,17,9,8,2
63846,5,710,30,1,17,1,10,3
63847,5,710,30,1,17,2,7,2
63848,5,710,30,1,17,3,16,5
63849,5,710,30,1,17,4,10,3
63850,5,710,30,1,17,5,7,2
63851,5,710,30,1,17,6,15,5
63852,5,710,30,1,17,7,10,3
63853,5,710,30,1,17,8,16,5
63854,5,710,30,1,17,9,14,4
63855,6,710,30,1,17,1,5,2
63856,6,710,30,1,17,2,7,2
63857,6,710,30,1,17,3,14,4
63858,6,710,30,1,17,4,9,3
63859,6,710,30,1,17,5,19,6
63860,6,710,30,1,17,6,4,1
63861,6,710,30,1,17,7,10,3
63862,6,710,30,1,17,8,5,2
63863,6,710,30,1,17,9,2,1
63864,7,710,30,1,17,1,5,2
63865,7,710,30,1,17,2,1,1
63866,7,710,30,1,17,3,5,2
63867,7,710,30,1,17,4,12,4
63868,7,710,30,1,17,5,13,4
63869,7,710,30,1,17,6,15,5
63870,7,710,30,1,17,7,12,4
63871,7,710,30,1,17,8,18,6
63872,7,710,30,1,17,9,1,1
63873,8,710,30,1,17,1,8,2
63874,8,710,30,1,17,2,16,5
63875,8,710,30,1,17,3,15,5
63876,8,710,30,1,17,4,4,1
63877,8,710,30,1,17,5,4,1
63878,8,710,30,1,17,6,2,1
63879,8,710,30,1,17,7,9,3
63880,8,710,30,1,17,8,16,5
63881,8,710,30,1,17,9,16,5
63882,9,710,30,1,17,1,16,5
63883,9,710,30,1,17,2,9,3
63884,9,710,30,1,17,3,12,4
63885,9,710,30,1,17,4,14,4
63886,9,710,30,1,17,5,4,1
63887,9,710,30,1,17,6,15,5
63888,9,710,30,1,17,7,8,2
63889,9,710,30,1,17,8,5,2
63890,9,710,30,1,17,9,4,1
63891,10,710,30,1,17,1,17,5
63892,10,710,30,1,17,2,12,4
63893,10,710,30,1,17,3,8,2
63894,10,710,30,1,17,4,18,6
63895,10,710,30,1,17,5,16,5
63896,10,710,30,1,17,6,11,3
63897,10,710,30,1,17,7,18,6
63898,10,710,30,1,17,8,10,3
63899,10,710,30,1,17,9,16,5
63900,1,711,26,1,13,1,19,6
63901,1,711,26,1,13,2,8,2
63902,1,711,26,1,13,3,5,2
63903,1,711,26,1,13,4,12,4
63904,1,711,26,1,13,5,13,4
63905,1,711,26,1,13,6,13,4
63906,1,711,26,1,13,7,10,3
63907,1,711,26,1,13,8,4,1
63908,1,711,26,1,13,9,12,4
63909,2,711,26,1,13,1,2,1
63910,2,711,26,1,13,2,10,3
63911,2,711,26,1,13,3,14,4
63912,2,711,26,1,13,4,13,4
63913,2,711,26,1,13,5,7,2
63914,2,711,26,1,13,6,15,5
63915,2,711,26,1,13,7,18,6
63916,2,711,26,1,13,8,19,6
63917,2,711,26,1,13,9,19,6
63918,3,711,26,1,13,1,8,2
63919,3,711,26,1,13,2,20,6
63920,3,711,26,1,13,3,15,5
63921,3,711,26,1,13,4,14,4
63922,3,711,26,1,13,5,10,3
63923,3,711,26,1,13,6,5,2
63924,3,711,26,1,13,7,13,4
63925,3,711,26,1,13,8,7,2
63926,3,711,26,1,13,9,19,6
63927,4,711,26,1,13,1,10,3
63928,4,711,26,1,13,2,9,3
63929,4,711,26,1,13,3,7,2
63930,4,711,26,1,13,4,19,6
63931,4,711,26,1,13,5,6,2
63932,4,711,26,1,13,6,13,4
63933,4,711,26,1,13,7,4,1
63934,4,711,26,1,13,8,5,2
63935,4,711,26,1,13,9,6,2
63936,5,711,26,1,13,1,19,6
63937,5,711,26,1,13,2,19,6
63938,5,711,26,1,13,3,17,5
63939,5,711,26,1,13,4,10,3
63940,5,711,26,1,13,5,5,2
63941,5,711,26,1,13,6,17,5
63942,5,711,26,1,13,7,7,2
63943,5,711,26,1,13,8,16,5
63944,5,711,26,1,13,9,17,5
63945,6,711,26,1,13,1,20,6
63946,6,711,26,1,13,2,18,6
63947,6,711,26,1,13,3,20,6
63948,6,711,26,1,13,4,8,2
63949,6,711,26,1,13,5,3,1
63950,6,711,26,1,13,6,15,5
63951,6,711,26,1,13,7,16,5
63952,6,711,26,1,13,8,18,6
63953,6,711,26,1,13,9,1,1
63954,7,711,26,1,13,1,20,6
63955,7,711,26,1,13,2,12,4
63956,7,711,26,1,13,3,20,6
63957,7,711,26,1,13,4,12,4
63958,7,711,26,1,13,5,5,2
63959,7,711,26,1,13,6,4,1
63960,7,711,26,1,13,7,19,6
63961,7,711,26,1,13,8,9,3
63962,7,711,26,1,13,9,17,5
63963,8,711,26,1,13,1,18,6
63964,8,711,26,1,13,2,7,2
63965,8,711,26,1,13,3,14,4
63966,8,711,26,1,13,4,15,5
63967,8,711,26,1,13,5,3,1
63968,8,711,26,1,13,6,3,1
63969,8,711,26,1,13,7,8,2
63970,8,711,26,1,13,8,4,1
63971,8,711,26,1,13,9,15,5
63972,9,711,26,1,13,1,14,4
63973,9,711,26,1,13,2,3,1
63974,9,711,26,1,13,3,13,4
63975,9,711,26,1,13,4,10,3
63976,9,711,26,1,13,5,9,3
63977,9,711,26,1,13,6,14,4
63978,9,711,26,1,13,7,18,6
63979,9,711,26,1,13,8,12,4
63980,9,711,26,1,13,9,17,5
63981,10,711,26,1,13,1,20,6
63982,10,711,26,1,13,2,8,2
63983,10,711,26,1,13,3,19,6
63984,10,711,26,1,13,4,16,5
63985,10,711,26,1,13,5,19,6
63986,10,711,26,1,13,6,8,2
63987,10,711,26,1,13,7,5,2
63988,10,711,26,1,13,8,2,1
63989,10,711,26,1,13,9,16,5
63990,1,712,30,3,18,1,3,1
63991,1,712,30,3,18,2,7,2
63992,1,712,30,3,18,3,2,1
63993,1,712,30,3,18,4,3,1
63994,1,712,30,3,18,5,20,6
63995,1,712,30,3,18,6,13,4
63996,1,712,30,3,18,7,13,4
63997,1,712,30,3,18,8,16,5
63998,1,712,30,3,18,9,1,1
63999,2,712,30,3,18,1,8,2
64000,2,712,30,3,18,2,14,4
64001,2,712,30,3,18,3,19,6
64002,2,712,30,3,18,4,12,4
64003,2,712,30,3,18,5,8,2
64004,2,712,30,3,18,6,13,4
64005,2,712,30,3,18,7,15,5
64006,2,712,30,3,18,8,4,1
64007,2,712,30,3,18,9,2,1
64008,3,712,30,3,18,1,12,4
64009,3,712,30,3,18,2,5,2
64010,3,712,30,3,18,3,10,3
64011,3,712,30,3,18,4,12,4
64012,3,712,30,3,18,5,10,3
64013,3,712,30,3,18,6,17,5
64014,3,712,30,3,18,7,17,5
64015,3,712,30,3,18,8,11,3
64016,3,712,30,3,18,9,17,5
64017,4,712,30,3,18,1,6,2
64018,4,712,30,3,18,2,12,4
64019,4,712,30,3,18,3,6,2
64020,4,712,30,3,18,4,9,3
64021,4,712,30,3,18,5,1,1
64022,4,712,30,3,18,6,14,4
64023,4,712,30,3,18,7,20,6
64024,4,712,30,3,18,8,14,4
64025,4,712,30,3,18,9,10,3
64026,5,712,30,3,18,1,10,3
64027,5,712,30,3,18,2,1,1
64028,5,712,30,3,18,3,19,6
64029,5,712,30,3,18,4,7,2
64030,5,712,30,3,18,5,19,6
64031,5,712,30,3,18,6,10,3
64032,5,712,30,3,18,7,2,1
64033,5,712,30,3,18,8,11,3
64034,5,712,30,3,18,9,14,4
64035,6,712,30,3,18,1,5,2
64036,6,712,30,3,18,2,1,1
64037,6,712,30,3,18,3,18,6
64038,6,712,30,3,18,4,2,1
64039,6,712,30,3,18,5,19,6
64040,6,712,30,3,18,6,19,6
64041,6,712,30,3,18,7,5,2
64042,6,712,30,3,18,8,9,3
64043,6,712,30,3,18,9,7,2
64044,7,712,30,3,18,1,6,2
64045,7,712,30,3,18,2,20,6
64046,7,712,30,3,18,3,11,3
64047,7,712,30,3,18,4,11,3
64048,7,712,30,3,18,5,18,6
64049,7,712,30,3,18,6,13,4
64050,7,712,30,3,18,7,13,4
64051,7,712,30,3,18,8,10,3
64052,7,712,30,3,18,9,13,4
64053,8,712,30,3,18,1,12,4
64054,8,712,30,3,18,2,8,2
64055,8,712,30,3,18,3,12,4
64056,8,712,30,3,18,4,5,2
64057,8,712,30,3,18,5,10,3
64058,8,712,30,3,18,6,13,4
64059,8,712,30,3,18,7,11,3
64060,8,712,30,3,18,8,15,5
64061,8,712,30,3,18,9,5,2
64062,9,712,30,3,18,1,10,3
64063,9,712,30,3,18,2,13,4
64064,9,712,30,3,18,3,17,5
64065,9,712,30,3,18,4,2,1
64066,9,712,30,3,18,5,10,3
64067,9,712,30,3,18,6,3,1
64068,9,712,30,3,18,7,7,2
64069,9,712,30,3,18,8,18,6
64070,9,712,30,3,18,9,9,3
64071,10,712,30,3,18,1,7,2
64072,10,712,30,3,18,2,19,6
64073,10,712,30,3,18,3,10,3
64074,10,712,30,3,18,4,15,5
64075,10,712,30,3,18,5,3,1
64076,10,712,30,3,18,6,3,1
64077,10,712,30,3,18,7,7,2
64078,10,712,30,3,18,8,12,4
64079,10,712,30,3,18,9,13,4
64080,1,713,28,3,4,1,10,3
64081,1,713,28,3,4,2,8,2
64082,1,713,28,3,4,3,1,1
64083,1,713,28,3,4,4,20,6
64084,1,713,28,3,4,5,8,2
64085,1,713,28,3,4,6,1,1
64086,1,713,28,3,4,7,6,2
64087,1,713,28,3,4,8,10,3
64088,1,713,28,3,4,9,16,5
64089,2,713,28,3,4,1,19,6
64090,2,713,28,3,4,2,19,6
64091,2,713,28,3,4,3,5,2
64092,2,713,28,3,4,4,6,2
64093,2,713,28,3,4,5,19,6
64094,2,713,28,3,4,6,5,2
64095,2,713,28,3,4,7,1,1
64096,2,713,28,3,4,8,18,6
64097,2,713,28,3,4,9,4,1
64098,3,713,28,3,4,1,5,2
64099,3,713,28,3,4,2,2,1
64100,3,713,28,3,4,3,13,4
64101,3,713,28,3,4,4,13,4
64102,3,713,28,3,4,5,6,2
64103,3,713,28,3,4,6,9,3
64104,3,713,28,3,4,7,16,5
64105,3,713,28,3,4,8,14,4
64106,3,713,28,3,4,9,16,5
64107,4,713,28,3,4,1,18,6
64108,4,713,28,3,4,2,11,3
64109,4,713,28,3,4,3,18,6
64110,4,713,28,3,4,4,4,1
64111,4,713,28,3,4,5,12,4
64112,4,713,28,3,4,6,4,1
64113,4,713,28,3,4,7,6,2
64114,4,713,28,3,4,8,7,2
64115,4,713,28,3,4,9,2,1
64116,5,713,28,3,4,1,10,3
64117,5,713,28,3,4,2,19,6
64118,5,713,28,3,4,3,4,1
64119,5,713,28,3,4,4,6,2
64120,5,713,28,3,4,5,15,5
64121,5,713,28,3,4,6,3,1
64122,5,713,28,3,4,7,5,2
64123,5,713,28,3,4,8,4,1
64124,5,713,28,3,4,9,5,2
64125,6,713,28,3,4,1,5,2
64126,6,713,28,3,4,2,13,4
64127,6,713,28,3,4,3,8,2
64128,6,713,28,3,4,4,12,4
64129,6,713,28,3,4,5,15,5
64130,6,713,28,3,4,6,2,1
64131,6,713,28,3,4,7,14,4
64132,6,713,28,3,4,8,1,1
64133,6,713,28,3,4,9,1,1
64134,7,713,28,3,4,1,5,2
64135,7,713,28,3,4,2,3,1
64136,7,713,28,3,4,3,17,5
64137,7,713,28,3,4,4,18,6
64138,7,713,28,3,4,5,1,1
64139,7,713,28,3,4,6,12,4
64140,7,713,28,3,4,7,13,4
64141,7,713,28,3,4,8,4,1
64142,7,713,28,3,4,9,18,6
64143,8,713,28,3,4,1,6,2
64144,8,713,28,3,4,2,20,6
64145,8,713,28,3,4,3,20,6
64146,8,713,28,3,4,4,2,1
64147,8,713,28,3,4,5,20,6
64148,8,713,28,3,4,6,2,1
64149,8,713,28,3,4,7,20,6
64150,8,713,28,3,4,8,6,2
64151,8,713,28,3,4,9,11,3
64152,9,713,28,3,4,1,14,4
64153,9,713,28,3,4,2,17,5
64154,9,713,28,3,4,3,8,2
64155,9,713,28,3,4,4,8,2
64156,9,713,28,3,4,5,11,3
64157,9,713,28,3,4,6,18,6
64158,9,713,28,3,4,7,20,6
64159,9,713,28,3,4,8,4,1
64160,9,713,28,3,4,9,16,5
64161,10,713,28,3,4,1,14,4
64162,10,713,28,3,4,2,17,5
64163,10,713,28,3,4,3,16,5
64164,10,713,28,3,4,4,4,1
64165,10,713,28,3,4,5,8,2
64166,10,713,28,3,4,6,4,1
64167,10,713,28,3,4,7,19,6
64168,10,713,28,3,4,8,14,4
64169,10,713,28,3,4,9,17,5
64170,1,714,23,3,6,1,18,6
64171,1,714,23,3,6,2,10,3
64172,1,714,23,3,6,3,13,4
64173,1,714,23,3,6,4,3,1
64174,1,714,23,3,6,5,7,2
64175,1,714,23,3,6,6,12,4
64176,1,714,23,3,6,7,17,5
64177,1,714,23,3,6,8,3,1
64178,1,714,23,3,6,9,16,5
64179,2,714,23,3,6,1,10,3
64180,2,714,23,3,6,2,9,3
64181,2,714,23,3,6,3,3,1
64182,2,714,23,3,6,4,7,2
64183,2,714,23,3,6,5,12,4
64184,2,714,23,3,6,6,10,3
64185,2,714,23,3,6,7,3,1
64186,2,714,23,3,6,8,16,5
64187,2,714,23,3,6,9,9,3
64188,3,714,23,3,6,1,18,6
64189,3,714,23,3,6,2,14,4
64190,3,714,23,3,6,3,14,4
64191,3,714,23,3,6,4,2,1
64192,3,714,23,3,6,5,16,5
64193,3,714,23,3,6,6,5,2
64194,3,714,23,3,6,7,17,5
64195,3,714,23,3,6,8,15,5
64196,3,714,23,3,6,9,9,3
64197,4,714,23,3,6,1,20,6
64198,4,714,23,3,6,2,7,2
64199,4,714,23,3,6,3,4,1
64200,4,714,23,3,6,4,16,5
64201,4,714,23,3,6,5,6,2
64202,4,714,23,3,6,6,19,6
64203,4,714,23,3,6,7,1,1
64204,4,714,23,3,6,8,8,2
64205,4,714,23,3,6,9,16,5
64206,5,714,23,3,6,1,2,1
64207,5,714,23,3,6,2,1,1
64208,5,714,23,3,6,3,12,4
64209,5,714,23,3,6,4,2,1
64210,5,714,23,3,6,5,10,3
64211,5,714,23,3,6,6,4,1
64212,5,714,23,3,6,7,20,6
64213,5,714,23,3,6,8,4,1
64214,5,714,23,3,6,9,2,1
64215,6,714,23,3,6,1,19,6
64216,6,714,23,3,6,2,5,2
64217,6,714,23,3,6,3,9,3
64218,6,714,23,3,6,4,15,5
64219,6,714,23,3,6,5,3,1
64220,6,714,23,3,6,6,4,1
64221,6,714,23,3,6,7,6,2
64222,6,714,23,3,6,8,6,2
64223,6,714,23,3,6,9,5,2
64224,7,714,23,3,6,1,7,2
64225,7,714,23,3,6,2,4,1
64226,7,714,23,3,6,3,18,6
64227,7,714,23,3,6,4,10,3
64228,7,714,23,3,6,5,7,2
64229,7,714,23,3,6,6,16,5
64230,7,714,23,3,6,7,4,1
64231,7,714,23,3,6,8,13,4
64232,7,714,23,3,6,9,14,4
64233,8,714,23,3,6,1,11,3
64234,8,714,23,3,6,2,5,2
64235,8,714,23,3,6,3,20,6
64236,8,714,23,3,6,4,16,5
64237,8,714,23,3,6,5,4,1
64238,8,714,23,3,6,6,18,6
64239,8,714,23,3,6,7,2,1
64240,8,714,23,3,6,8,5,2
64241,8,714,23,3,6,9,1,1
64242,9,714,23,3,6,1,12,4
64243,9,714,23,3,6,2,7,2
64244,9,714,23,3,6,3,20,6
64245,9,714,23,3,6,4,2,1
64246,9,714,23,3,6,5,8,2
64247,9,714,23,3,6,6,5,2
64248,9,714,23,3,6,7,3,1
64249,9,714,23,3,6,8,9,3
64250,9,714,23,3,6,9,1,1
64251,10,714,23,3,6,1,5,2
64252,10,714,23,3,6,2,4,1
64253,10,714,23,3,6,3,9,3
64254,10,714,23,3,6,4,15,5
64255,10,714,23,3,6,5,13,4
64256,10,714,23,3,6,6,18,6
64257,10,714,23,3,6,7,16,5
64258,10,714,23,3,6,8,3,1
64259,10,714,23,3,6,9,13,4
64260,1,715,28,3,18,1,10,3
64261,1,715,28,3,18,2,8,2
64262,1,715,28,3,18,3,16,5
64263,1,715,28,3,18,4,1,1
64264,1,715,28,3,18,5,10,3
64265,1,715,28,3,18,6,15,5
64266,1,715,28,3,18,7,13,4
64267,1,715,28,3,18,8,20,6
64268,1,715,28,3,18,9,10,3
64269,2,715,28,3,18,1,11,3
64270,2,715,28,3,18,2,1,1
64271,2,715,28,3,18,3,8,2
64272,2,715,28,3,18,4,5,2
64273,2,715,28,3,18,5,15,5
64274,2,715,28,3,18,6,8,2
64275,2,715,28,3,18,7,19,6
64276,2,715,28,3,18,8,10,3
64277,2,715,28,3,18,9,7,2
64278,3,715,28,3,18,1,17,5
64279,3,715,28,3,18,2,5,2
64280,3,715,28,3,18,3,7,2
64281,3,715,28,3,18,4,1,1
64282,3,715,28,3,18,5,7,2
64283,3,715,28,3,18,6,7,2
64284,3,715,28,3,18,7,19,6
64285,3,715,28,3,18,8,8,2
64286,3,715,28,3,18,9,8,2
64287,4,715,28,3,18,1,12,4
64288,4,715,28,3,18,2,4,1
64289,4,715,28,3,18,3,19,6
64290,4,715,28,3,18,4,7,2
64291,4,715,28,3,18,5,4,1
64292,4,715,28,3,18,6,7,2
64293,4,715,28,3,18,7,4,1
64294,4,715,28,3,18,8,6,2
64295,4,715,28,3,18,9,15,5
64296,5,715,28,3,18,1,1,1
64297,5,715,28,3,18,2,8,2
64298,5,715,28,3,18,3,20,6
64299,5,715,28,3,18,4,5,2
64300,5,715,28,3,18,5,2,1
64301,5,715,28,3,18,6,7,2
64302,5,715,28,3,18,7,3,1
64303,5,715,28,3,18,8,20,6
64304,5,715,28,3,18,9,20,6
64305,6,715,28,3,18,1,9,3
64306,6,715,28,3,18,2,16,5
64307,6,715,28,3,18,3,12,4
64308,6,715,28,3,18,4,15,5
64309,6,715,28,3,18,5,14,4
64310,6,715,28,3,18,6,4,1
64311,6,715,28,3,18,7,16,5
64312,6,715,28,3,18,8,18,6
64313,6,715,28,3,18,9,4,1
64314,7,715,28,3,18,1,18,6
64315,7,715,28,3,18,2,20,6
64316,7,715,28,3,18,3,11,3
64317,7,715,28,3,18,4,17,5
64318,7,715,28,3,18,5,15,5
64319,7,715,28,3,18,6,15,5
64320,7,715,28,3,18,7,1,1
64321,7,715,28,3,18,8,14,4
64322,7,715,28,3,18,9,4,1
64323,8,715,28,3,18,1,9,3
64324,8,715,28,3,18,2,6,2
64325,8,715,28,3,18,3,15,5
64326,8,715,28,3,18,4,8,2
64327,8,715,28,3,18,5,14,4
64328,8,715,28,3,18,6,6,2
64329,8,715,28,3,18,7,17,5
64330,8,715,28,3,18,8,17,5
64331,8,715,28,3,18,9,19,6
64332,9,715,28,3,18,1,11,3
64333,9,715,28,3,18,2,13,4
64334,9,715,28,3,18,3,15,5
64335,9,715,28,3,18,4,19,6
64336,9,715,28,3,18,5,12,4
64337,9,715,28,3,18,6,12,4
64338,9,715,28,3,18,7,2,1
64339,9,715,28,3,18,8,14,4
64340,9,715,28,3,18,9,17,5
64341,10,715,28,3,18,1,1,1
64342,10,715,28,3,18,2,9,3
64343,10,715,28,3,18,3,18,6
64344,10,715,28,3,18,4,12,4
64345,10,715,28,3,18,5,12,4
64346,10,715,28,3,18,6,19,6
64347,10,715,28,3,18,7,15,5
64348,10,715,28,3,18,8,9,3
64349,10,715,28,3,18,9,12,4
64350,1,716,28,2,14,1,3,1
64351,1,716,28,2,14,2,13,4
64352,1,716,28,2,14,3,5,2
64353,1,716,28,2,14,4,15,5
64354,1,716,28,2,14,5,7,2
64355,1,716,28,2,14,6,12,4
64356,1,716,28,2,14,7,11,3
64357,1,716,28,2,14,8,20,6
64358,1,716,28,2,14,9,17,5
64359,2,716,28,2,14,1,2,1
64360,2,716,28,2,14,2,1,1
64361,2,716,28,2,14,3,4,1
64362,2,716,28,2,14,4,2,1
64363,2,716,28,2,14,5,16,5
64364,2,716,28,2,14,6,5,2
64365,2,716,28,2,14,7,20,6
64366,2,716,28,2,14,8,18,6
64367,2,716,28,2,14,9,9,3
64368,3,716,28,2,14,1,5,2
64369,3,716,28,2,14,2,4,1
64370,3,716,28,2,14,3,18,6
64371,3,716,28,2,14,4,7,2
64372,3,716,28,2,14,5,6,2
64373,3,716,28,2,14,6,17,5
64374,3,716,28,2,14,7,10,3
64375,3,716,28,2,14,8,17,5
64376,3,716,28,2,14,9,12,4
64377,4,716,28,2,14,1,14,4
64378,4,716,28,2,14,2,10,3
64379,4,716,28,2,14,3,8,2
64380,4,716,28,2,14,4,20,6
64381,4,716,28,2,14,5,1,1
64382,4,716,28,2,14,6,19,6
64383,4,716,28,2,14,7,15,5
64384,4,716,28,2,14,8,16,5
64385,4,716,28,2,14,9,11,3
64386,5,716,28,2,14,1,4,1
64387,5,716,28,2,14,2,13,4
