"days,user_id,age,gender,location,timeslot,gameid,gener"
"4,967,24,1,7,6,2,1"
"4,967,24,1,7,7,19,6"
"4,967,24,1,7,8,17,5"
"4,967,24,1,7,9,17,5"
"5,967,24,1,7,1,9,3"
"5,967,24,1,7,2,9,3"
"5,967,24,1,7,3,7,2"
"5,967,24,1,7,4,16,5"
"5,967,24,1,7,5,9,3"
"5,967,24,1,7,6,12,4"
"5,967,24,1,7,7,9,3"
"5,967,24,1,7,8,17,5"
"5,967,24,1,7,9,2,1"
"6,967,24,1,7,1,17,5"
"6,967,24,1,7,2,5,2"
"6,967,24,1,7,3,17,5"
"6,967,24,1,7,4,19,6"
"6,967,24,1,7,5,20,6"
"6,967,24,1,7,6,1,1"
"6,967,24,1,7,7,3,1"
"6,967,24,1,7,8,20,6"
"6,967,24,1,7,9,18,6"
"7,967,24,1,7,1,4,1"
"7,967,24,1,7,2,17,5"
"7,967,24,1,7,3,5,2"
"7,967,24,1,7,4,17,5"
"7,967,24,1,7,5,3,1"
"7,967,24,1,7,6,15,5"
"7,967,24,1,7,7,2,1"
"7,967,24,1,7,8,5,2"
"7,967,24,1,7,9,13,4"
"8,967,24,1,7,1,20,6"
"8,967,24,1,7,2,1,1"
"8,967,24,1,7,3,12,4"
"8,967,24,1,7,4,7,2"
"8,967,24,1,7,5,6,2"
"8,967,24,1,7,6,12,4"
"8,967,24,1,7,7,9,3"
"8,967,24,1,7,8,5,2"
"8,967,24,1,7,9,13,4"
"9,967,24,1,7,1,5,2"
"9,967,24,1,7,2,8,2"
"9,967,24,1,7,3,9,3"
"9,967,24,1,7,4,17,5"
"9,967,24,1,7,5,16,5"
"9,967,24,1,7,6,3,1"
"9,967,24,1,7,7,2,1"
"9,967,24,1,7,8,10,3"
"9,967,24,1,7,9,16,5"
"10,967,24,1,7,1,7,2"
"10,967,24,1,7,2,20,6"
"10,967,24,1,7,3,3,1"
"10,967,24,1,7,4,19,6"
"10,967,24,1,7,5,17,5"
"10,967,24,1,7,6,1,1"
"10,967,24,1,7,7,14,4"
"10,967,24,1,7,8,13,4"
"10,967,24,1,7,9,12,4"
"1,968,21,2,5,1,13,4"
"1,968,21,2,5,2,11,3"
"1,968,21,2,5,3,11,3"
"1,968,21,2,5,4,20,6"
"1,968,21,2,5,5,6,2"
"1,968,21,2,5,6,5,2"
"1,968,21,2,5,7,6,2"
"1,968,21,2,5,8,7,2"
"1,968,21,2,5,9,13,4"
"2,968,21,2,5,1,1,1"
"2,968,21,2,5,2,16,5"
"2,968,21,2,5,3,4,1"
"2,968,21,2,5,4,9,3"
"2,968,21,2,5,5,14,4"
"2,968,21,2,5,6,20,6"
"2,968,21,2,5,7,17,5"
"2,968,21,2,5,8,8,2"
"2,968,21,2,5,9,12,4"
"3,968,21,2,5,1,7,2"
"3,968,21,2,5,2,14,4"
"3,968,21,2,5,3,14,4"
"3,968,21,2,5,4,5,2"
"3,968,21,2,5,5,13,4"
"3,968,21,2,5,6,9,3"
"3,968,21,2,5,7,20,6"
"3,968,21,2,5,8,17,5"
"3,968,21,2,5,9,15,5"
"4,968,21,2,5,1,12,4"
"4,968,21,2,5,2,11,3"
"4,968,21,2,5,3,16,5"
"4,968,21,2,5,4,1,1"
"4,968,21,2,5,5,7,2"
"4,968,21,2,5,6,6,2"
"4,968,21,2,5,7,1,1"
"4,968,21,2,5,8,11,3"
"4,968,21,2,5,9,4,1"
"5,968,21,2,5,1,14,4"
"5,968,21,2,5,2,6,2"
"5,968,21,2,5,3,4,1"
"5,968,21,2,5,4,13,4"
"5,968,21,2,5,5,3,1"
"5,968,21,2,5,6,9,3"
"5,968,21,2,5,7,16,5"
"5,968,21,2,5,8,7,2"
"5,968,21,2,5,9,18,6"
"6,968,21,2,5,1,18,6"
"6,968,21,2,5,2,14,4"
"6,968,21,2,5,3,16,5"
"6,968,21,2,5,4,14,4"
"6,968,21,2,5,5,13,4"
"6,968,21,2,5,6,18,6"
"6,968,21,2,5,7,20,6"
"6,968,21,2,5,8,8,2"
"6,968,21,2,5,9,4,1"
"7,968,21,2,5,1,4,1"
"7,968,21,2,5,2,7,2"
"7,968,21,2,5,3,16,5"
"7,968,21,2,5,4,11,3"
"7,968,21,2,5,5,7,2"
"7,968,21,2,5,6,10,3"
"7,968,21,2,5,7,6,2"
"7,968,21,2,5,8,5,2"
"7,968,21,2,5,9,18,6"
"8,968,21,2,5,1,15,5"
"8,968,21,2,5,2,5,2"
"8,968,21,2,5,3,6,2"
"8,968,21,2,5,4,16,5"
"8,968,21,2,5,5,20,6"
"8,968,21,2,5,6,6,2"
"8,968,21,2,5,7,12,4"
"8,968,21,2,5,8,16,5"
"8,968,21,2,5,9,20,6"
"9,968,21,2,5,1,8,2"
"9,968,21,2,5,2,1,1"
"9,968,21,2,5,3,18,6"
"9,968,21,2,5,4,2,1"
"9,968,21,2,5,5,18,6"
"9,968,21,2,5,6,2,1"
"9,968,21,2,5,7,18,6"
"9,968,21,2,5,8,3,1"
"9,968,21,2,5,9,4,1"
"10,968,21,2,5,1,12,4"
"10,968,21,2,5,2,17,5"
"10,968,21,2,5,3,19,6"
"10,968,21,2,5,4,8,2"
"10,968,21,2,5,5,5,2"
"10,968,21,2,5,6,8,2"
"10,968,21,2,5,7,10,3"
"10,968,21,2,5,8,8,2"
"10,968,21,2,5,9,20,6"
"1,969,29,3,9,1,2,1"
"1,969,29,3,9,2,1,1"
"1,969,29,3,9,3,2,1"
"1,969,29,3,9,4,13,4"
"1,969,29,3,9,5,18,6"
"1,969,29,3,9,6,20,6"
"1,969,29,3,9,7,6,2"
"1,969,29,3,9,8,6,2"
"1,969,29,3,9,9,4,1"
"2,969,29,3,9,1,10,3"
"2,969,29,3,9,2,7,2"
"2,969,29,3,9,3,1,1"
"2,969,29,3,9,4,14,4"
"2,969,29,3,9,5,1,1"
"2,969,29,3,9,6,1,1"
"2,969,29,3,9,7,3,1"
"2,969,29,3,9,8,20,6"
"2,969,29,3,9,9,17,5"
"3,969,29,3,9,1,13,4"
"3,969,29,3,9,2,8,2"
"3,969,29,3,9,3,2,1"
"3,969,29,3,9,4,20,6"
"3,969,29,3,9,5,17,5"
"3,969,29,3,9,6,7,2"
"3,969,29,3,9,7,6,2"
"3,969,29,3,9,8,12,4"
"3,969,29,3,9,9,9,3"
"4,969,29,3,9,1,3,1"
"4,969,29,3,9,2,4,1"
"4,969,29,3,9,3,19,6"
"4,969,29,3,9,4,2,1"
"4,969,29,3,9,5,3,1"
"4,969,29,3,9,6,7,2"
"4,969,29,3,9,7,3,1"
"4,969,29,3,9,8,11,3"
"4,969,29,3,9,9,4,1"
"5,969,29,3,9,1,12,4"
"5,969,29,3,9,2,10,3"
"5,969,29,3,9,3,7,2"
"5,969,29,3,9,4,5,2"
"5,969,29,3,9,5,6,2"
"5,969,29,3,9,6,5,2"
"5,969,29,3,9,7,20,6"
"5,969,29,3,9,8,2,1"
"5,969,29,3,9,9,11,3"
"6,969,29,3,9,1,3,1"
"6,969,29,3,9,2,14,4"
"6,969,29,3,9,3,12,4"
"6,969,29,3,9,4,19,6"
"6,969,29,3,9,5,12,4"
"6,969,29,3,9,6,7,2"
"6,969,29,3,9,7,7,2"
"6,969,29,3,9,8,1,1"
"6,969,29,3,9,9,5,2"
"7,969,29,3,9,1,20,6"
"7,969,29,3,9,2,7,2"
"7,969,29,3,9,3,16,5"
"7,969,29,3,9,4,2,1"
"7,969,29,3,9,5,12,4"
"7,969,29,3,9,6,20,6"
"7,969,29,3,9,7,13,4"
"7,969,29,3,9,8,9,3"
"7,969,29,3,9,9,4,1"
"8,969,29,3,9,1,20,6"
"8,969,29,3,9,2,7,2"
"8,969,29,3,9,3,6,2"
"8,969,29,3,9,4,18,6"
"8,969,29,3,9,5,12,4"
"8,969,29,3,9,6,12,4"
"8,969,29,3,9,7,8,2"
"8,969,29,3,9,8,14,4"
"8,969,29,3,9,9,13,4"
"9,969,29,3,9,1,12,4"
"9,969,29,3,9,2,2,1"
"9,969,29,3,9,3,16,5"
"9,969,29,3,9,4,17,5"
"9,969,29,3,9,5,1,1"
"9,969,29,3,9,6,4,1"
"9,969,29,3,9,7,3,1"
"9,969,29,3,9,8,2,1"
"9,969,29,3,9,9,5,2"
"10,969,29,3,9,1,13,4"
"10,969,29,3,9,2,17,5"
"10,969,29,3,9,3,20,6"
"10,969,29,3,9,4,11,3"
"10,969,29,3,9,5,2,1"
"10,969,29,3,9,6,3,1"
"10,969,29,3,9,7,20,6"
"10,969,29,3,9,8,5,2"
"10,969,29,3,9,9,13,4"
"1,970,28,1,10,1,8,2"
"1,970,28,1,10,2,15,5"
"1,970,28,1,10,3,19,6"
"1,970,28,1,10,4,17,5"
"1,970,28,1,10,5,5,2"
"1,970,28,1,10,6,3,1"
"1,970,28,1,10,7,9,3"
"1,970,28,1,10,8,10,3"
"1,970,28,1,10,9,12,4"
"2,970,28,1,10,1,10,3"
"2,970,28,1,10,2,4,1"
"2,970,28,1,10,3,3,1"
"2,970,28,1,10,4,8,2"
"2,970,28,1,10,5,18,6"
"2,970,28,1,10,6,12,4"
"2,970,28,1,10,7,1,1"
"2,970,28,1,10,8,8,2"
"2,970,28,1,10,9,12,4"
"3,970,28,1,10,1,19,6"
"3,970,28,1,10,2,9,3"
"3,970,28,1,10,3,7,2"
"3,970,28,1,10,4,7,2"
"3,970,28,1,10,5,13,4"
"3,970,28,1,10,6,12,4"
"3,970,28,1,10,7,7,2"
"3,970,28,1,10,8,1,1"
"3,970,28,1,10,9,9,3"
"4,970,28,1,10,1,14,4"
"4,970,28,1,10,2,7,2"
"4,970,28,1,10,3,20,6"
"4,970,28,1,10,4,4,1"
"4,970,28,1,10,5,8,2"
"4,970,28,1,10,6,5,2"
"4,970,28,1,10,7,17,5"
"4,970,28,1,10,8,9,3"
"4,970,28,1,10,9,2,1"
"5,970,28,1,10,1,18,6"
"5,970,28,1,10,2,2,1"
"5,970,28,1,10,3,7,2"
"5,970,28,1,10,4,2,1"
"5,970,28,1,10,5,13,4"
"5,970,28,1,10,6,8,2"
"5,970,28,1,10,7,16,5"
"5,970,28,1,10,8,16,5"
"5,970,28,1,10,9,11,3"
"6,970,28,1,10,1,20,6"
"6,970,28,1,10,2,13,4"
"6,970,28,1,10,3,13,4"
"6,970,28,1,10,4,10,3"
"6,970,28,1,10,5,3,1"
"6,970,28,1,10,6,13,4"
"6,970,28,1,10,7,6,2"
"6,970,28,1,10,8,5,2"
"6,970,28,1,10,9,12,4"
"7,970,28,1,10,1,20,6"
"7,970,28,1,10,2,8,2"
"7,970,28,1,10,3,6,2"
"7,970,28,1,10,4,4,1"
"7,970,28,1,10,5,1,1"
"7,970,28,1,10,6,2,1"
"7,970,28,1,10,7,8,2"
"7,970,28,1,10,8,17,5"
"7,970,28,1,10,9,14,4"
"8,970,28,1,10,1,10,3"
"8,970,28,1,10,2,1,1"
"8,970,28,1,10,3,12,4"
"8,970,28,1,10,4,9,3"
"8,970,28,1,10,5,6,2"
"8,970,28,1,10,6,18,6"
"8,970,28,1,10,7,8,2"
"8,970,28,1,10,8,7,2"
"8,970,28,1,10,9,20,6"
"9,970,28,1,10,1,20,6"
"9,970,28,1,10,2,6,2"
"9,970,28,1,10,3,12,4"
"9,970,28,1,10,4,14,4"
"9,970,28,1,10,5,8,2"
"9,970,28,1,10,6,1,1"
"9,970,28,1,10,7,17,5"
"9,970,28,1,10,8,4,1"
"9,970,28,1,10,9,11,3"
"10,970,28,1,10,1,17,5"
"10,970,28,1,10,2,5,2"
"10,970,28,1,10,3,9,3"
"10,970,28,1,10,4,13,4"
"10,970,28,1,10,5,6,2"
"10,970,28,1,10,6,19,6"
"10,970,28,1,10,7,2,1"
"10,970,28,1,10,8,13,4"
"10,970,28,1,10,9,3,1"
"1,971,28,1,7,1,4,1"
"1,971,28,1,7,2,1,1"
"1,971,28,1,7,3,10,3"
"1,971,28,1,7,4,10,3"
"1,971,28,1,7,5,12,4"
"1,971,28,1,7,6,10,3"
"1,971,28,1,7,7,2,1"
"1,971,28,1,7,8,20,6"
"1,971,28,1,7,9,18,6"
"2,971,28,1,7,1,5,2"
"2,971,28,1,7,2,12,4"
"2,971,28,1,7,3,17,5"
"2,971,28,1,7,4,12,4"
"2,971,28,1,7,5,10,3"
"2,971,28,1,7,6,16,5"
"2,971,28,1,7,7,19,6"
"2,971,28,1,7,8,3,1"
"2,971,28,1,7,9,17,5"
"3,971,28,1,7,1,13,4"
"3,971,28,1,7,2,18,6"
"3,971,28,1,7,3,18,6"
"3,971,28,1,7,4,13,4"
"3,971,28,1,7,5,7,2"
"3,971,28,1,7,6,1,1"
"3,971,28,1,7,7,7,2"
"3,971,28,1,7,8,5,2"
"3,971,28,1,7,9,1,1"
"4,971,28,1,7,1,13,4"
"4,971,28,1,7,2,13,4"
"4,971,28,1,7,3,16,5"
"4,971,28,1,7,4,16,5"
"4,971,28,1,7,5,5,2"
"4,971,28,1,7,6,8,2"
"4,971,28,1,7,7,18,6"
"4,971,28,1,7,8,19,6"
"4,971,28,1,7,9,15,5"
"5,971,28,1,7,1,17,5"
"5,971,28,1,7,2,5,2"
"5,971,28,1,7,3,17,5"
"5,971,28,1,7,4,11,3"
"5,971,28,1,7,5,12,4"
"5,971,28,1,7,6,5,2"
"5,971,28,1,7,7,15,5"
"5,971,28,1,7,8,9,3"
"5,971,28,1,7,9,1,1"
"6,971,28,1,7,1,12,4"
"6,971,28,1,7,2,10,3"
"6,971,28,1,7,3,3,1"
"6,971,28,1,7,4,8,2"
"6,971,28,1,7,5,2,1"
"6,971,28,1,7,6,5,2"
"6,971,28,1,7,7,19,6"
"6,971,28,1,7,8,17,5"
"6,971,28,1,7,9,4,1"
"7,971,28,1,7,1,18,6"
"7,971,28,1,7,2,9,3"
"7,971,28,1,7,3,5,2"
"7,971,28,1,7,4,19,6"
"7,971,28,1,7,5,13,4"
"7,971,28,1,7,6,2,1"
"7,971,28,1,7,7,19,6"
"7,971,28,1,7,8,7,2"
"7,971,28,1,7,9,2,1"
"8,971,28,1,7,1,18,6"
"8,971,28,1,7,2,10,3"
"8,971,28,1,7,3,13,4"
"8,971,28,1,7,4,13,4"
"8,971,28,1,7,5,18,6"
"8,971,28,1,7,6,8,2"
"8,971,28,1,7,7,17,5"
"8,971,28,1,7,8,5,2"
"8,971,28,1,7,9,4,1"
"9,971,28,1,7,1,15,5"
"9,971,28,1,7,2,6,2"
"9,971,28,1,7,3,4,1"
"9,971,28,1,7,4,15,5"
"9,971,28,1,7,5,19,6"
"9,971,28,1,7,6,15,5"
"9,971,28,1,7,7,19,6"
"9,971,28,1,7,8,13,4"
"9,971,28,1,7,9,12,4"
"10,971,28,1,7,1,5,2"
"10,971,28,1,7,2,7,2"
"10,971,28,1,7,3,1,1"
"10,971,28,1,7,4,1,1"
"10,971,28,1,7,5,13,4"
"10,971,28,1,7,6,7,2"
"10,971,28,1,7,7,12,4"
"10,971,28,1,7,8,11,3"
"10,971,28,1,7,9,12,4"
"1,972,22,2,4,1,6,2"
"1,972,22,2,4,2,6,2"
"1,972,22,2,4,3,10,3"
"1,972,22,2,4,4,10,3"
"1,972,22,2,4,5,10,3"
"1,972,22,2,4,6,3,1"
"1,972,22,2,4,7,8,2"
"1,972,22,2,4,8,17,5"
"1,972,22,2,4,9,20,6"
"2,972,22,2,4,1,9,3"
"2,972,22,2,4,2,20,6"
"2,972,22,2,4,3,5,2"
"2,972,22,2,4,4,8,2"
"2,972,22,2,4,5,3,1"
"2,972,22,2,4,6,17,5"
"2,972,22,2,4,7,17,5"
"2,972,22,2,4,8,19,6"
"2,972,22,2,4,9,6,2"
"3,972,22,2,4,1,20,6"
"3,972,22,2,4,2,18,6"
"3,972,22,2,4,3,1,1"
"3,972,22,2,4,4,11,3"
"3,972,22,2,4,5,4,1"
"3,972,22,2,4,6,19,6"
"3,972,22,2,4,7,10,3"
"3,972,22,2,4,8,2,1"
"3,972,22,2,4,9,1,1"
"4,972,22,2,4,1,16,5"
"4,972,22,2,4,2,1,1"
"4,972,22,2,4,3,10,3"
"4,972,22,2,4,4,17,5"
"4,972,22,2,4,5,10,3"
"4,972,22,2,4,6,5,2"
"4,972,22,2,4,7,13,4"
"4,972,22,2,4,8,9,3"
"4,972,22,2,4,9,15,5"
"5,972,22,2,4,1,15,5"
"5,972,22,2,4,2,1,1"
"5,972,22,2,4,3,15,5"
"5,972,22,2,4,4,19,6"
"5,972,22,2,4,5,8,2"
"5,972,22,2,4,6,10,3"
"5,972,22,2,4,7,17,5"
"5,972,22,2,4,8,18,6"
"5,972,22,2,4,9,20,6"
"6,972,22,2,4,1,17,5"
"6,972,22,2,4,2,19,6"
"6,972,22,2,4,3,8,2"
"6,972,22,2,4,4,20,6"
"6,972,22,2,4,5,16,5"
"6,972,22,2,4,6,14,4"
"6,972,22,2,4,7,13,4"
"6,972,22,2,4,8,6,2"
"6,972,22,2,4,9,16,5"
"7,972,22,2,4,1,19,6"
"7,972,22,2,4,2,5,2"
"7,972,22,2,4,3,2,1"
"7,972,22,2,4,4,5,2"
"7,972,22,2,4,5,2,1"
"7,972,22,2,4,6,8,2"
"7,972,22,2,4,7,8,2"
"7,972,22,2,4,8,10,3"
"7,972,22,2,4,9,15,5"
"8,972,22,2,4,1,6,2"
"8,972,22,2,4,2,15,5"
"8,972,22,2,4,3,17,5"
"8,972,22,2,4,4,15,5"
"8,972,22,2,4,5,9,3"
"8,972,22,2,4,6,10,3"
"8,972,22,2,4,7,3,1"
"8,972,22,2,4,8,10,3"
"8,972,22,2,4,9,8,2"
"9,972,22,2,4,1,11,3"
"9,972,22,2,4,2,15,5"
"9,972,22,2,4,3,9,3"
"9,972,22,2,4,4,11,3"
"9,972,22,2,4,5,13,4"
"9,972,22,2,4,6,1,1"
"9,972,22,2,4,7,11,3"
"9,972,22,2,4,8,7,2"
"9,972,22,2,4,9,2,1"
"10,972,22,2,4,1,9,3"
"10,972,22,2,4,2,9,3"
"10,972,22,2,4,3,4,1"
"10,972,22,2,4,4,10,3"
"10,972,22,2,4,5,15,5"
"10,972,22,2,4,6,2,1"
"10,972,22,2,4,7,3,1"
"10,972,22,2,4,8,11,3"
"10,972,22,2,4,9,16,5"
"1,973,20,2,9,1,7,2"
"1,973,20,2,9,2,9,3"
"1,973,20,2,9,3,16,5"
"1,973,20,2,9,4,16,5"
"1,973,20,2,9,5,14,4"
"1,973,20,2,9,6,7,2"
"1,973,20,2,9,7,7,2"
"1,973,20,2,9,8,1,1"
"1,973,20,2,9,9,4,1"
"2,973,20,2,9,1,13,4"
"2,973,20,2,9,2,10,3"
"2,973,20,2,9,3,1,1"
"2,973,20,2,9,4,16,5"
"2,973,20,2,9,5,19,6"
"2,973,20,2,9,6,9,3"
"2,973,20,2,9,7,8,2"
"2,973,20,2,9,8,17,5"
"2,973,20,2,9,9,6,2"
"3,973,20,2,9,1,17,5"
"3,973,20,2,9,2,16,5"
"3,973,20,2,9,3,6,2"
"3,973,20,2,9,4,19,6"
"3,973,20,2,9,5,6,2"
"3,973,20,2,9,6,17,5"
"3,973,20,2,9,7,15,5"
"3,973,20,2,9,8,10,3"
"3,973,20,2,9,9,8,2"
"4,973,20,2,9,1,2,1"
"4,973,20,2,9,2,12,4"
"4,973,20,2,9,3,17,5"
"4,973,20,2,9,4,5,2"
"4,973,20,2,9,5,4,1"
"4,973,20,2,9,6,15,5"
"4,973,20,2,9,7,10,3"
"4,973,20,2,9,8,15,5"
"4,973,20,2,9,9,4,1"
"5,973,20,2,9,1,2,1"
"5,973,20,2,9,2,2,1"
"5,973,20,2,9,3,20,6"
"5,973,20,2,9,4,7,2"
"5,973,20,2,9,5,12,4"
"5,973,20,2,9,6,8,2"
"5,973,20,2,9,7,12,4"
"5,973,20,2,9,8,5,2"
"5,973,20,2,9,9,15,5"
"6,973,20,2,9,1,19,6"
"6,973,20,2,9,2,18,6"
"6,973,20,2,9,3,2,1"
"6,973,20,2,9,4,17,5"
"6,973,20,2,9,5,5,2"
"6,973,20,2,9,6,20,6"
"6,973,20,2,9,7,3,1"
"6,973,20,2,9,8,17,5"
"6,973,20,2,9,9,1,1"
"7,973,20,2,9,1,15,5"
"7,973,20,2,9,2,5,2"
"7,973,20,2,9,3,13,4"
"7,973,20,2,9,4,19,6"
"7,973,20,2,9,5,7,2"
"7,973,20,2,9,6,16,5"
"7,973,20,2,9,7,4,1"
"7,973,20,2,9,8,16,5"
"7,973,20,2,9,9,8,2"
"8,973,20,2,9,1,12,4"
"8,973,20,2,9,2,7,2"
"8,973,20,2,9,3,3,1"
"8,973,20,2,9,4,9,3"
"8,973,20,2,9,5,2,1"
"8,973,20,2,9,6,11,3"
"8,973,20,2,9,7,11,3"
"8,973,20,2,9,8,14,4"
"8,973,20,2,9,9,4,1"
"9,973,20,2,9,1,2,1"
"9,973,20,2,9,2,17,5"
"9,973,20,2,9,3,7,2"
"9,973,20,2,9,4,12,4"
"9,973,20,2,9,5,5,2"
"9,973,20,2,9,6,16,5"
"9,973,20,2,9,7,2,1"
"9,973,20,2,9,8,9,3"
"9,973,20,2,9,9,7,2"
"10,973,20,2,9,1,3,1"
"10,973,20,2,9,2,14,4"
"10,973,20,2,9,3,16,5"
"10,973,20,2,9,4,3,1"
"10,973,20,2,9,5,18,6"
"10,973,20,2,9,6,17,5"
"10,973,20,2,9,7,9,3"
"10,973,20,2,9,8,18,6"
"10,973,20,2,9,9,6,2"
"1,974,24,3,5,1,3,1"
"1,974,24,3,5,2,9,3"
"1,974,24,3,5,3,11,3"
"1,974,24,3,5,4,18,6"
"1,974,24,3,5,5,4,1"
"1,974,24,3,5,6,8,2"
"1,974,24,3,5,7,9,3"
"1,974,24,3,5,8,8,2"
"1,974,24,3,5,9,8,2"
"2,974,24,3,5,1,16,5"
"2,974,24,3,5,2,11,3"
"2,974,24,3,5,3,1,1"
"2,974,24,3,5,4,1,1"
"2,974,24,3,5,5,6,2"
"2,974,24,3,5,6,8,2"
"2,974,24,3,5,7,3,1"
"2,974,24,3,5,8,9,3"
"2,974,24,3,5,9,11,3"
"3,974,24,3,5,1,8,2"
"3,974,24,3,5,2,4,1"
"3,974,24,3,5,3,5,2"
"3,974,24,3,5,4,1,1"
"3,974,24,3,5,5,18,6"
"3,974,24,3,5,6,5,2"
"3,974,24,3,5,7,9,3"
"3,974,24,3,5,8,8,2"
"3,974,24,3,5,9,3,1"
"4,974,24,3,5,1,10,3"
"4,974,24,3,5,2,18,6"
"4,974,24,3,5,3,5,2"
"4,974,24,3,5,4,6,2"
"4,974,24,3,5,5,4,1"
"4,974,24,3,5,6,8,2"
"4,974,24,3,5,7,2,1"
"4,974,24,3,5,8,3,1"
"4,974,24,3,5,9,2,1"
"5,974,24,3,5,1,20,6"
"5,974,24,3,5,2,18,6"
"5,974,24,3,5,3,7,2"
"5,974,24,3,5,4,2,1"
"5,974,24,3,5,5,19,6"
"5,974,24,3,5,6,10,3"
"5,974,24,3,5,7,16,5"
"5,974,24,3,5,8,15,5"
"5,974,24,3,5,9,10,3"
"6,974,24,3,5,1,10,3"
"6,974,24,3,5,2,8,2"
"6,974,24,3,5,3,2,1"
"6,974,24,3,5,4,18,6"
"6,974,24,3,5,5,9,3"
"6,974,24,3,5,6,6,2"
"6,974,24,3,5,7,17,5"
"6,974,24,3,5,8,14,4"
"6,974,24,3,5,9,15,5"
"7,974,24,3,5,1,10,3"
"7,974,24,3,5,2,10,3"
"7,974,24,3,5,3,17,5"
"7,974,24,3,5,4,8,2"
"7,974,24,3,5,5,10,3"
"7,974,24,3,5,6,17,5"
"7,974,24,3,5,7,2,1"
"7,974,24,3,5,8,15,5"
"7,974,24,3,5,9,4,1"
"8,974,24,3,5,1,9,3"
"8,974,24,3,5,2,4,1"
"8,974,24,3,5,3,13,4"
"8,974,24,3,5,4,19,6"
"8,974,24,3,5,5,14,4"
"8,974,24,3,5,6,20,6"
"8,974,24,3,5,7,6,2"
"8,974,24,3,5,8,8,2"
"8,974,24,3,5,9,3,1"
"9,974,24,3,5,1,20,6"
"9,974,24,3,5,2,12,4"
"9,974,24,3,5,3,16,5"
"9,974,24,3,5,4,9,3"
"9,974,24,3,5,5,8,2"
"9,974,24,3,5,6,15,5"
"9,974,24,3,5,7,9,3"
"9,974,24,3,5,8,16,5"
"9,974,24,3,5,9,12,4"
"10,974,24,3,5,1,1,1"
"10,974,24,3,5,2,11,3"
"10,974,24,3,5,3,8,2"
"10,974,24,3,5,4,3,1"
"10,974,24,3,5,5,12,4"
"10,974,24,3,5,6,15,5"
"10,974,24,3,5,7,8,2"
"10,974,24,3,5,8,4,1"
"10,974,24,3,5,9,11,3"
"1,975,21,1,2,1,14,4"
"1,975,21,1,2,2,14,4"
"1,975,21,1,2,3,1,1"
"1,975,21,1,2,4,11,3"
"1,975,21,1,2,5,6,2"
"1,975,21,1,2,6,19,6"
"1,975,21,1,2,7,3,1"
"1,975,21,1,2,8,4,1"
"1,975,21,1,2,9,17,5"
"2,975,21,1,2,1,11,3"
"2,975,21,1,2,2,6,2"
"2,975,21,1,2,3,8,2"
"2,975,21,1,2,4,8,2"
"2,975,21,1,2,5,1,1"
"2,975,21,1,2,6,6,2"
"2,975,21,1,2,7,11,3"
"2,975,21,1,2,8,1,1"
"2,975,21,1,2,9,3,1"
"3,975,21,1,2,1,18,6"
"3,975,21,1,2,2,2,1"
"3,975,21,1,2,3,19,6"
"3,975,21,1,2,4,5,2"
"3,975,21,1,2,5,8,2"
"3,975,21,1,2,6,2,1"
"3,975,21,1,2,7,5,2"
"3,975,21,1,2,8,18,6"
"3,975,21,1,2,9,9,3"
"4,975,21,1,2,1,17,5"
"4,975,21,1,2,2,5,2"
"4,975,21,1,2,3,5,2"
"4,975,21,1,2,4,5,2"
"4,975,21,1,2,5,18,6"
"4,975,21,1,2,6,2,1"
"4,975,21,1,2,7,15,5"
"4,975,21,1,2,8,2,1"
"4,975,21,1,2,9,16,5"
"5,975,21,1,2,1,17,5"
"5,975,21,1,2,2,11,3"
"5,975,21,1,2,3,14,4"
"5,975,21,1,2,4,18,6"
"5,975,21,1,2,5,2,1"
"5,975,21,1,2,6,4,1"
"5,975,21,1,2,7,14,4"
"5,975,21,1,2,8,3,1"
"5,975,21,1,2,9,12,4"
"6,975,21,1,2,1,13,4"
"6,975,21,1,2,2,11,3"
"6,975,21,1,2,3,2,1"
"6,975,21,1,2,4,16,5"
"6,975,21,1,2,5,15,5"
"6,975,21,1,2,6,7,2"
"6,975,21,1,2,7,16,5"
"6,975,21,1,2,8,2,1"
"6,975,21,1,2,9,8,2"
"7,975,21,1,2,1,9,3"
"7,975,21,1,2,2,10,3"
"7,975,21,1,2,3,20,6"
"7,975,21,1,2,4,5,2"
"7,975,21,1,2,5,5,2"
"7,975,21,1,2,6,6,2"
"7,975,21,1,2,7,10,3"
"7,975,21,1,2,8,18,6"
"7,975,21,1,2,9,5,2"
"8,975,21,1,2,1,12,4"
"8,975,21,1,2,2,11,3"
"8,975,21,1,2,3,18,6"
"8,975,21,1,2,4,15,5"
"8,975,21,1,2,5,8,2"
"8,975,21,1,2,6,18,6"
"8,975,21,1,2,7,7,2"
"8,975,21,1,2,8,20,6"
"8,975,21,1,2,9,5,2"
"9,975,21,1,2,1,6,2"
"9,975,21,1,2,2,5,2"
"9,975,21,1,2,3,16,5"
"9,975,21,1,2,4,8,2"
"9,975,21,1,2,5,17,5"
"9,975,21,1,2,6,3,1"
"9,975,21,1,2,7,10,3"
"9,975,21,1,2,8,5,2"
"9,975,21,1,2,9,17,5"
"10,975,21,1,2,1,4,1"
"10,975,21,1,2,2,20,6"
"10,975,21,1,2,3,12,4"
"10,975,21,1,2,4,10,3"
"10,975,21,1,2,5,10,3"
"10,975,21,1,2,6,11,3"
"10,975,21,1,2,7,15,5"
